# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
150 4.179670e-04 7.018210e-05 3.935885e-08 1.215700e+00 -1.285700e-02 3.054100e-04 1.101100e-12 4.201000e-15 4.000000e-01
151 4.372680e-04 6.976140e-05 3.952114e-08 1.208700e+00 -1.269700e-02 3.000000e-04 1.089500e-12 4.112500e-15 4.000000e-01
152 4.574600e-04 6.934520e-05 3.968467e-08 1.201700e+00 -1.253500e-02 2.946000e-04 1.078100e-12 4.026500e-15 4.000000e-01
153 4.785840e-04 6.893350e-05 3.984945e-08 1.194700e+00 -1.236800e-02 2.891900e-04 1.066900e-12 3.942800e-15 4.000000e-01
154 5.006840e-04 6.852620e-05 4.001548e-08 1.187800e+00 -1.219900e-02 2.837900e-04 1.056000e-12 3.861400e-15 4.000000e-01
155 5.238050e-04 6.812330e-05 4.018274e-08 1.180900e+00 -1.202600e-02 2.784000e-04 1.045200e-12 3.782000e-15 4.000000e-01
156 5.479930e-04 6.772470e-05 4.035125e-08 1.174000e+00 -1.185100e-02 2.730200e-04 1.034600e-12 3.704800e-15 4.000000e-01
157 5.732980e-04 6.733040e-05 4.052100e-08 1.167100e+00 -1.167200e-02 2.676600e-04 1.024200e-12 3.629400e-15 4.000000e-01
158 5.997710e-04 6.694030e-05 4.069199e-08 1.160200e+00 -1.149000e-02 2.623200e-04 1.014100e-12 3.556000e-15 4.000000e-01
159 5.993140e-04 6.655430e-05 4.086421e-08 1.153400e+00 -1.130600e-02 2.570100e-04 1.004100e-12 3.484200e-15 4.000000e-01
160 5.719870e-04 6.617230e-05 4.103766e-08 1.146600e+00 -1.111900e-02 2.517300e-04 9.942500e-13 3.414100e-15 4.000000e-01
161 5.459060e-04 6.579440e-05 4.121234e-08 1.139800e+00 -1.092900e-02 2.464800e-04 9.846100e-13 3.345500e-15 4.000000e-01
162 5.210140e-04 6.542040e-05 4.138825e-08 1.132900e+00 -1.073700e-02 2.412700e-04 9.751400e-13 3.278300e-15 4.000000e-01
163 4.972570e-04 6.505030e-05 4.156539e-08 1.126100e+00 -1.054200e-02 2.361000e-04 9.658400e-13 3.212700e-15 4.000000e-01
164 4.745830e-04 6.468410e-05 4.174374e-08 1.119400e+00 -1.034500e-02 2.309700e-04 9.567100e-13 3.148500e-15 4.000000e-01
165 4.529440e-04 6.432160e-05 4.192332e-08 1.112600e+00 -1.014600e-02 2.259000e-04 9.477300e-13 3.085700e-15 4.000000e-01
166 4.322910e-04 6.396290e-05 4.210410e-08 1.105800e+00 -9.944100e-03 2.208700e-04 9.389100e-13 3.024400e-15 4.000000e-01
167 4.125790e-04 6.360790e-05 4.228609e-08 1.099000e+00 -9.740500e-03 2.159100e-04 9.302400e-13 2.964500e-15 4.000000e-01
168 3.937670e-04 6.325650e-05 4.246929e-08 1.092300e+00 -9.535000e-03 2.110000e-04 9.217200e-13 2.906000e-15 4.000000e-01
169 3.758120e-04 6.290870e-05 4.265368e-08 1.085500e+00 -9.327600e-03 2.061500e-04 9.133400e-13 2.848900e-15 4.000000e-01
170 3.586760e-04 6.256440e-05 4.283927e-08 1.078800e+00 -9.118400e-03 2.013800e-04 9.051000e-13 2.793100e-15 4.000000e-01
